AÑO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;MRUN;CLAVE;DOC_GENERO;NIVEL;SUBSECT;AE_PJE;EP_PJE;IRT_PJE;PF_PJE;PF_ESC;INSTR_PJE;CCE_ESC
2018;10844;8;ESCUELA SAN JOSE OBRERO DE CURACAVI;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;12444771;LL1179900521;2;5;DEA;4;4;3;2,03;B;2,72;C
2018;10844;8;ESCUELA SAN JOSE OBRERO DE CURACAVI;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;12629079;UT1108166021;2;5;DEA;4;3;3;2,32;B;2,69;C
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;3543434;AC1003906911;1;4;L;4;3;3;2,13;B;2,58;C
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;11918562;BB1077318021;2;4;AV;4;3;3;2,15;B;2,59;C
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;23996268;BC1022717921;2;4;L;4;3;3;2,05;B;2,53;C
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;5880082;BC1066383311;1;4;RC;4;3;3;1,45;I;2,17;B
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;22816930;CA1030356721;2;4;AV;4;3;2;1,88;I;2,33;B
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;89928;CA1051552221;2;4;ET;4;3;2;1,9;I;2,34;B
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;18862005;CA1069741811;1;4;M;3;3;2;2,05;B;2,33;B
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;1426627;CC1075143111;1;4;H;4;3;2;2,2;B;2,52;C
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;16329168;EG1105241521;2;4;M;4;3;3;2,45;B;2,77;C
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;24553182;FG1546234711;1;7;ELECTRI;4;3;3;1,69;I;2,31;B
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;4134405;HH1366728821;2;7;ATEN_PAR;4;4;3;2,24;B;2,84;C
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;348639;KJ1480503711;1;4;EF;4;3;2;2;B;2,4;B
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;13760398;NN1512998321;2;4;L;4;3;3;2,2;B;2,62;C
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;12770023;RS1864604111;1;4;H;4;3;3;2,05;B;2,53;B
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;2729153;US5698236621;2;5;DEA;4;3;3;2,2;B;2,62;C
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;14810556;US6056609321;2;5;DEA;4;2;3;2;B;2,3;B
2018;10846;4;ESCUELA FERNANDO CARVAJAL PINTO;13;135;13503;CURACAVI;135;TALAGANTE;2;1;1;18805941;BC1095282721;2;5;TEL;4;3;3;2,25;B;2,65;C
2018;10846;4;ESCUELA FERNANDO CARVAJAL PINTO;13;135;13503;CURACAVI;135;TALAGANTE;2;1;1;9133399;CB1042484311;1;3;CS;4;3;2;2,68;C;2,81;C
2018;10846;4;ESCUELA FERNANDO CARVAJAL PINTO;13;135;13503;CURACAVI;135;TALAGANTE;2;1;1;21666383;CB1086593621;2;2;G;4;3;3;2,63;C;2,88;C
2018;10846;4;ESCUELA FERNANDO CARVAJAL PINTO;13;135;13503;CURACAVI;135;TALAGANTE;2;1;1;13032015;EE1975072921;2;2;G;4;4;2;1,9;I;2,54;B
2018;10848;0;ESCUELA ELIECER PEREZ VARGAS;13;135;13503;CURACAVI;135;TALAGANTE;2;1;1;24455023;BC1063144121;2;3;CS;4;4;4;2,78;C;3,27;D
2018;10848;0;ESCUELA ELIECER PEREZ VARGAS;13;135;13503;CURACAVI;135;TALAGANTE;2;1;1;11115160;GF1319531621;2;5;DEA;4;3;4;2,43;B;2,86;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;22175542;AA1007385811;1;3;CN;4;2;3;2,13;B;2,38;B
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;13736831;CA1039321221;2;4;M;4;2;3;2,7;C;2,72;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;23876622;CC1026980811;1;4;H;4;3;2;2,43;B;2,66;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;51320;EC1853085121;2;5;TEL;4;3;3;2,05;B;2,53;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;12373132;GF1252377121;2;5;TEL;4;3;3;2,37;B;2,72;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;19858831;HH1266944021;2;2;G;4;3;3;2,08;B;2,55;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;21426623;OO1729218111;1;3;I;4;3;3;2,45;B;2,77;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;22391272;QS6307197021;2;4;B;3;3;2;1,98;I;2,29;B
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;2253468;RQ1266170211;1;3;EF;4;4;3;2,2;B;2,82;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;21077466;SQ1543978115;2;1;P;4;3;3;2,15;B;2,59;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3222008;SU3838207211;1;4;Q;3;3;3;2,11;B;2,47;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3635445;TT6340935621;2;4;I;4;3;3;2,15;B;2,59;C
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;736327;UU9193583011;1;4;M;3;3;3;1,55;I;2,13;B
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;7231888;VV3283418711;1;4;EF;3;3;2;2,55;C;2,63;C
2018;10856;1;ESCUELA BASICA G-NÂ°126;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;5256224;CC1053987521;2;2;G;4;3;4;2,72;C;3,03;D
2018;10856;1;ESCUELA BASICA G-NÂ°126;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;16123108;QQ1881154321;2;3;L;4;2;3;2,45;B;2,57;C
2018;10856;1;ESCUELA BASICA G-NÂ°126;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;21231873;QR1012584711;1;3;EF;3;3;3;2,25;B;2,55;C
2018;10858;8;ESCUELA BASICA G-NÂ°128 ATALICIO AGUILAR A.;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;5404164;JK1859776711;1;3;M;3;3;4;2,63;C;2,88;C
2018;10861;8;ESCUELA BASICA G-NÂ°130;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;23008904;BA1105065421;2;2;G;4;3;4;2,3;B;2,78;C
2018;10861;8;ESCUELA BASICA G-NÂ°130;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;5736719;JJ1066256221;2;2;G;4;3;4;2,53;C;2,92;C
2018;10861;8;ESCUELA BASICA G-NÂ°130;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;18386025;PO1745997521;2;3;CS;4;3;4;2,85;C;3,11;D
2018;10862;6;ESCUELA BASICA G-NÂ°131;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;20217355;LM1285627321;2;2;G;4;3;3;1,95;I;2,47;B
2018;10864;2;ESCUELA BASICA G-NÂ°134 NIHUE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;8612692;BA1027071521;2;2;G;3;3;3;2,28;B;2,57;C
2018;10864;2;ESCUELA BASICA G-NÂ°134 NIHUE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;11532305;BB1080656121;2;2;G;4;3;3;2,57;C;2,84;C
2018;10864;2;ESCUELA BASICA G-NÂ°134 NIHUE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;7677885;BB1091158725;2;1;P;4;3;3;2,15;B;2,59;C
2018;10864;2;ESCUELA BASICA G-NÂ°134 NIHUE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;7021751;CB1024745321;2;2;G;4;4;3;2,35;B;2,91;C
2018;10864;2;ESCUELA BASICA G-NÂ°134 NIHUE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;13572445;GH1219476821;2;1;P;4;3;3;2,4;B;2,74;C
2018;10864;2;ESCUELA BASICA G-NÂ°134 NIHUE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;18667189;IJ1485279921;2;2;G;4;4;3;2,59;C;3,05;D
2018;10864;2;ESCUELA BASICA G-NÂ°134 NIHUE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;22833462;KK1847953112;1;3;CS;4;3;2;2,37;B;2,62;C
2018;10864;2;ESCUELA BASICA G-NÂ°134 NIHUE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;23202742;SS4252670221;2;3;EF;4;3;2;2,2;B;2,52;C
2018;10865;0;ESCUELA ENRIQUE REYMOND ALDUNATE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;23763887;CA1074267821;2;3;L;3;3;4;2,38;B;2,73;C
2018;10865;0;ESCUELA ENRIQUE REYMOND ALDUNATE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;17223987;FF1023019621;2;2;G;4;3;3;2,28;B;2,67;C
2018;10865;0;ESCUELA ENRIQUE REYMOND ALDUNATE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;21270202;NO1971456511;1;3;CS;4;3;3;2,75;C;2,95;C
2018;10868;5;ESCUELA BASICA G-NÂ°139;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;13802303;CB1108621321;2;3;CN;4;3;3;2,13;B;2,58;C
2018;10868;5;ESCUELA BASICA G-NÂ°139;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3255212;CC1090232021;2;5;TEL;3;4;4;2,4;B;2,94;C
2018;10868;5;ESCUELA BASICA G-NÂ°139;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;19945982;QS1854936311;1;3;EF;4;3;4;2,03;B;2,62;C
2018;10869;3;ESCUELA BASICA G-NÂ°140;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;16492551;BC1039390621;2;5;DEA;4;3;4;2,13;B;2,68;C
2018;10869;3;ESCUELA BASICA G-NÂ°140;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;15221015;TS9328235311;1;2;G;4;3;4;1,23;I;2,14;B
2018;10870;7;ESCUELA BASICA G-NÂ°141;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;8908526;KJ1123751321;2;3;L;4;3;4;2,6;C;2,96;C
2018;10871;5;ESCUELA BASICA G-NÂ°498;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;21886845;AB1004705621;2;2;G;4;4;3;2,55;C;3,03;D
2018;10871;5;ESCUELA BASICA G-NÂ°498;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;21356738;AC1108989511;1;2;G;4;3;2;2,23;B;2,54;C
2018;10871;5;ESCUELA BASICA G-NÂ°498;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;4084744;RR1049262611;1;3;EF;4;3;2;2,41;B;2,65;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;1512965;BB1048858821;2;7;ADMIN;4;4;3;2,07;B;2,74;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;8524444;BC1073837121;2;2;G;4;3;3;2,45;B;2,77;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;19173813;CA1051548621;2;7;ADMIN;4;4;3;2,23;B;2,84;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;19605225;DD1481770211;1;3;RC;3;3;3;2,13;B;2,48;B
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;19570742;IK1004386521;2;1;P;4;3;3;2,13;B;2,58;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;15381092;JI1850005321;2;5;DEA;4;3;3;2,35;B;2,71;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;24095528;KM1163570421;2;1;P;4;2;3;1,6;I;2,06;B
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;13826876;LK1970816421;2;4;M;4;3;3;2,75;C;2,95;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;1797262;ML1102752721;2;4;AM;4;4;3;2,15;B;2,79;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;7855009;MO1797370011;1;4;M;4;3;3;2,18;B;2,61;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;6703951;OQ1945225611;1;3;CS;4;3;3;2,68;C;2,91;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;24917715;PO1293331111;1;3;EF;4;3;3;2,05;B;2,53;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;16506984;RQ1473261915;2;4;FP;4;4;3;2,05;B;2,73;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;10299527;ST9158199721;2;5;DEA;3;3;3;2,13;B;2,48;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;4019477;SU5406307621;2;3;CN;4;3;3;2,15;B;2,59;C
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;2008691;TU5764423421;2;5;DEA;4;3;3;2,53;C;2,82;C
2018;10877;4;ESCUELA EL ASIENTO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;11997271;BB1052412321;2;2;G;4;3;4;2,3;B;2,78;C
2018;10877;4;ESCUELA EL ASIENTO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;5783605;CA1072563511;1;3;AM;4;3;4;2,15;B;2,69;C
2018;10877;4;ESCUELA EL ASIENTO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;13746026;CC1062578821;2;3;M;4;3;4;2,3;B;2,78;C
2018;10878;2;ESCUELA BARRANCAS DE PICHI;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;16338233;EG1860309121;2;2;G;4;3;4;2,03;B;2,62;C
2018;10878;2;ESCUELA BARRANCAS DE PICHI;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;8596524;KM1227508911;1;3;EF;4;4;3;1,7;I;2,52;B
2018;10879;0;ESCUELA SAN ALFONSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;14265858;BB1025926121;2;2;G;4;3;4;2,17;B;2,7;C
2018;10879;0;ESCUELA SAN ALFONSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;22182634;BB1092433021;2;3;M;4;4;4;2,45;B;3,07;D
2018;10879;0;ESCUELA SAN ALFONSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;16425599;BB1099940121;2;5;DEA;4;3;3;2,25;B;2,65;C
2018;10879;0;ESCUELA SAN ALFONSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;24780689;CB1056852321;2;2;G;4;4;4;2,4;B;3,04;D
2018;10879;0;ESCUELA SAN ALFONSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;13530633;DE1325786821;2;3;CS;4;3;4;2,46;B;2,88;C
2018;10879;0;ESCUELA SAN ALFONSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;18200416;MK1577820622;2;3;I;4;3;4;2,22;B;2,73;C
2018;10879;0;ESCUELA SAN ALFONSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;11291322;SR1511183221;2;5;DEA;4;3;4;2,03;B;2,62;C
2018;10880;4;ESCUELA HACIENDA ALHUE;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;22324877;BA1067814421;2;2;G;4;3;4;2,33;B;2,8;C
2018;10880;4;ESCUELA HACIENDA ALHUE;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;11983472;UT5725899521;2;5;DEA;4;3;3;2,18;B;2,61;C
2018;10887;1;ESCUELA DE CHITITA;15;151;15102;CAMARONES;151;ARICA;2;1;1;16463779;CA1077375511;1;2;G;4;3;3;2,49;B;2,79;D
2018;10893;6;ESCUELA EJERCITO DE SALVACION;15;151;15101;ARICA;151;ARICA;3;2;0;15212363;BA1046204321;2;1;P;-1;-1;-1;1,9;I;-1;-1
2018;10893;6;ESCUELA EJERCITO DE SALVACION;15;151;15101;ARICA;151;ARICA;3;2;0;1075403;BB1058236125;2;2;G;-1;-1;-1;2,25;B;-1;-1
2018;10893;6;ESCUELA EJERCITO DE SALVACION;15;151;15101;ARICA;151;ARICA;3;2;0;24035554;CA1034507221;2;2;G;-1;-1;-1;2,38;B;-1;-1
2018;10893;6;ESCUELA EJERCITO DE SALVACION;15;151;15101;ARICA;151;ARICA;3;2;0;2062727;CB1008969721;2;1;P;-1;-1;-1;1,95;I;-1;-1
2018;10893;6;ESCUELA EJERCITO DE SALVACION;15;151;15101;ARICA;151;ARICA;3;2;0;19653349;CB1065259621;2;2;G;-1;-1;-1;2,38;B;-1;-1
2018;10893;6;ESCUELA EJERCITO DE SALVACION;15;151;15101;ARICA;151;ARICA;3;2;0;22175304;CC1047639821;2;2;G;-1;-1;-1;2,38;B;-1;-1
2018;10893;6;ESCUELA EJERCITO DE SALVACION;15;151;15101;ARICA;151;ARICA;3;2;0;17394315;GE1820786821;2;2;G;-1;-1;-1;2,68;C;-1;-1
2018;10893;6;ESCUELA EJERCITO DE SALVACION;15;151;15101;ARICA;151;ARICA;3;2;0;14971793;RR1411770621;2;2;G;-1;-1;-1;2,4;B;-1;-1
2018;10897;9;ESCUELA DE ILLAPATA;15;151;15102;CAMARONES;151;ARICA;2;1;1;7252140;CC1056271221;2;2;G;4;3;3;2,5;B;2,8;D
2018;10905;3;ESCUELA BASICA FUERTE BAQUEDANO;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;9076246;AB1081745211;1;3;CN;3;3;2;2,1;B;2,36;B
2018;10905;3;ESCUELA BASICA FUERTE BAQUEDANO;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;10765311;EE1855690411;1;3;AM;3;4;2;2,1;B;2,56;C
2018;10905;3;ESCUELA BASICA FUERTE BAQUEDANO;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;2437758;GF1169724621;2;5;DEA;3;3;2;2,25;B;2,45;B
2018;10905;3;ESCUELA BASICA FUERTE BAQUEDANO;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;4244737;JJ1024425821;2;2;G;4;3;3;2,45;B;2,77;C
2018;10905;3;ESCUELA BASICA FUERTE BAQUEDANO;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;12794787;QS1725242321;2;1;P;3;3;3;2,1;B;2,46;B
2018;10905;3;ESCUELA BASICA FUERTE BAQUEDANO;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;23935306;ST4761647211;1;3;I;3;3;3;2,35;B;2,61;C
2018;10911;8;LICEO PABLO NERUDA;15;151;15101;ARICA;151;ARICA;2;1;0;23959829;AA1037261321;2;4;B;4;3;3;2,44;B;2,76;D
2018;10911;8;LICEO PABLO NERUDA;15;151;15101;ARICA;151;ARICA;2;1;0;21007114;AC1102864621;2;4;M;4;3;3;2,5;B;2,8;D
2018;10911;8;LICEO PABLO NERUDA;15;151;15101;ARICA;151;ARICA;2;1;0;21387906;CC1041804421;2;4;L;4;3;3;2,57;C;2,84;D
2018;10911;8;LICEO PABLO NERUDA;15;151;15101;ARICA;151;ARICA;2;1;0;22739420;EC1695409921;2;4;EF;4;3;3;2,21;B;2,63;C
2018;10911;8;LICEO PABLO NERUDA;15;151;15101;ARICA;151;ARICA;2;1;0;14918123;NN1086141821;2;4;Q;4;3;3;2,1;B;2,56;C
2018;10916;9;ESCUELA CALETA CHANAVAYITA;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;1;23871740;BC1095921721;2;5;DEA;4;3;2;1,98;I;2,39;B
2018;10916;9;ESCUELA CALETA CHANAVAYITA;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;1;647911;CC1099791221;2;3;L;4;3;3;2,63;C;2,88;C
2018;10916;9;ESCUELA CALETA CHANAVAYITA;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;1;3516332;DD1120168021;2;2;G;4;3;3;2,18;B;2,61;C
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;13704541;CA1088373721;2;4;EF;4;3;3;2,6;C;2,86;C
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;1050175;CC1019846421;2;4;L;4;3;3;2,33;B;2,7;C
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;18238829;CC1034493221;2;4;Q;4;3;3;2,45;B;2,77;C
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;14592145;DE1145451121;2;4;L;4;3;3;2,4;B;2,74;C
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;20377631;GH1124573021;2;4;M;4;3;4;2,65;C;2,82;C
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;21244788;GI1789061211;1;3;M;3;3;3;2,7;C;2,82;C
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;6228214;JI1573836821;2;3;CN;4;3;3;2,58;C;2,85;C
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;10890184;LL1428995021;2;4;ET;4;2;3;2,5;B;2,6;C
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;14403483;PP1509524921;2;4;I;4;3;3;2,71;C;2,93;C
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;15610711;CA1069365411;1;4;H;4;3;3;2,08;B;2,55;C
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;20200211;CA1094065321;2;6;EAEMI;4;1;3;2,05;B;2,13;B
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;23655037;CC1051502211;1;4;AV;4;3;2;1,7;I;2,22;B
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;13386035;CC1992388721;2;4;L;4;3;3;2,69;C;2,91;C
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;4098033;FG1072945025;2;5;DEA;4;2;2;2,08;B;2,25;B
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;4082106;JJ1309075021;2;4;M;4;3;3;2,45;B;2,77;C
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;22913330;KI1925861621;2;5;DEA;4;2;2;2,4;B;2,44;C
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;3457810;LK1819424321;2;4;B;4;3;2;2,18;B;2,51;C
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;11258673;LM1275915621;2;4;EF;3;3;2;1,75;I;2,15;B
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;18855532;SR1475117611;1;4;H;4;4;3;2,55;C;3,03;D
2018;10968;1;LICEO MAYOR GRAL.(E) OSCAR BONILLA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;10485638;AB1066641811;1;4;M;4;3;4;2,28;B;2,77;C
2018;10968;1;LICEO MAYOR GRAL.(E) OSCAR BONILLA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;8900949;BA1021553811;1;4;B;4;3;3;2,05;B;2,53;C
2018;10968;1;LICEO MAYOR GRAL.(E) OSCAR BONILLA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;15022381;CB1077730321;2;4;M;4;3;3;2,35;B;2,71;C
